title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
A Simple and Comprehensive Benchmark for Single-Cell Transcriptomics	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32049		auto					main
Dual-Channel Interactive Graph Transformer for Traffic Classification with Message-Aware Flow Representation	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32050		auto					main
Revisiting Tampered Scene Text Detection in the Era of Generative AI	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32051		auto					main
Towards Better Robustness Against Natural Corruptions in Document Tampering Localization	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32052		auto					main
StressPrompt: Does Stress Impact Large Language Models and Human Performance Similarly?	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32053		auto					main
SUMI-IFL: An Information-Theoretic Framework for Image Forgery Localization with Sufficiency and Minimality Constraints	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32054		auto					main
SpeHeaTal: A Cluster-Enhanced Segmentation Method for Sperm Morphology Analysis	AAAI		2502.13192	https://ojs.aaai.org/index.php/AAAI/article/view/32055		auto					main
Autonomous Goal Detection and Cessation in Reinforcement Learning: A Case Study on Source Term Estimation	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32056		auto					main
HDT: Hierarchical Discrete Transformer for Multivariate Time Series Forecasting	AAAI		2502.08302	https://ojs.aaai.org/index.php/AAAI/article/view/32057		auto					main
Enhancing Generalizability in Molecular Conformation Generation with METRIZATION-Informed Geometric Diffusion Pretraining	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32058		auto					main
Predicting User Behavior in Smart Spaces with LLM-Enhanced Logs and Personalized Prompts	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32059		auto					main
END^2: Robust Dual-Decoder Watermarking Framework Against Non-Differentiable Distortions	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32060		auto					main
dyAb: Flow Matching for Flexible Antibody Design with AlphaFold-driven Pre-binding Antigen	AAAI		2503.01910	https://ojs.aaai.org/index.php/AAAI/article/view/32061		auto					main
Embedding Robust Watermarking into Pattern to Protect the Copyright of Ceramic Artifacts	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32062		auto					main
ODDN: Addressing Unpaired Data Challenges in Open-World Deepfake Detection on Online Social Networks	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32063		auto					main
NEST: A Neuromodulated Small-world Hypergraph Trajectory Prediction Model for Autonomous Driving	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32064		auto					main
PScalpel: A Machine Learning-based Guider for Protein Phase-Separating Behaviour Alteration	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32065		auto					main
Hybrid-Driving: An Autonomous Driving Decision Framework Integrating Large Language Models, Knowledge Graphs and Driving Rules	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32066		auto					main
GTG: Generalizable Trajectory Generation Model for Urban Mobility	AAAI		2502.01107	https://ojs.aaai.org/index.php/AAAI/article/view/32067		auto					main
Selective Forgetting: Advancing Machine Unlearning Techniques and Evaluation in Language Models	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32068		auto					main
VisRec: A Semi-Supervised Approach to Visibility Data Reconstruction in Radio Astronomy	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32069		auto					main
FMPM-DNet: Hyperspectral Pansharpening Dynamic Network Based on Feature Modulation and Probability Mask	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32070		auto					main
Aerodynamic Coefficients Prediction via Cross-Attention Fusion and Physical-Informed Training	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32071		auto					main
Generalized Implicit Neural Representations for Dynamic Molecular Surface Modeling	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32072		auto					main
Vision Transformers Beat WideResNets on Small Scale Datasets Adversarial Robustness	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32073		auto					main
Relation-Aware Equivariant Graph Networks for Epitope-Unknown Antibody Design and Specificity Optimization	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32074		auto					main
MYOPIA: Protecting Face Privacy from Malicious Personalized Text-to-Image Synthesis via Unlearnable Examples	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32075		auto					main
MultiSFL: Towards Accurate Split Federated Learning via Multi-Model Aggregation and Knowledge Replay	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32076		auto					main
Generalizable Sensor-Based Activity Recognition via Categorical Concept Invariant Learning	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32077		auto					main
Improving Multimodal Social Media Popularity Prediction via Selective Retrieval Knowledge Augmentation	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32078		auto					main
DearLLM: Enhancing Personalized Healthcare via Large Language Models-Deduced Feature Correlations	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32079		auto					main
PriFold: Biological Priors Improve RNA Secondary Structure Predictions	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32080		auto					main
Graph Structure Learning for Spatial-Temporal Imputation: Adapting to Node and Feature Scales	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32081		auto					main
Uncovering LLM-Generated Code: A Zero-Shot Synthetic Code Detector via Code Rewriting	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32082		auto					main
Disentangled Table-Graph Representation for Interpretable Transmission Line Fault Location	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32083		auto					main
RaCMC: Residual-Aware Compensation Network with Multi-Granularity Constraints for Fake News Detection	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32084		auto					main
Reinforced Multi-teacher Knowledge Distillation for Efficient General Image Forgery Detection and Localization	AAAI		2504.05224	https://ojs.aaai.org/index.php/AAAI/article/view/32085		auto					main
Accurate Nucleic Acid-Binding Residue Identification Based Domain-Adaptive Protein Language Model and Explainable Geometric Deep Learning	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32086		auto					main
SWAMamba: A Sliding Window Attention Mamba Framework for Predicting Translation Elongation Rates	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32087		auto					main
Portcullis: A Scalable and Verifiable Privacy Gateway for Third-Party LLM Inference	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32088		auto					main
Is LLMs Hallucination Usable? LLM-based Negative Reasoning for Fake News Detection	AAAI		2503.09153	https://ojs.aaai.org/index.php/AAAI/article/view/32089		auto					main
BERT-Based Code Learning for Exception Localization and Type Prediction	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32090		auto					main
Revolutionizing Encrypted Traffic Classification with MH-Net: A Multi-View Heterogeneous Graph Model	AAAI		2501.03279	https://ojs.aaai.org/index.php/AAAI/article/view/32091		auto					main
mRNA2vec: mRNA Embedding with Language Model in the 5'UTR-CDS for mRNA Design	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32092		auto					main
Phoneme-Level Feature Discrepancies: A Key to Detecting Sophisticated Speech Deepfakes	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32093		auto					main
Multi-View Collaborative Learning Network for Speech Deepfake Detection	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32094		auto					main
Multi-Edge Reinforced Collaborative Data Acquisition for Continuous Video Analytics by Prioritizing Quality over Quantity	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32095		auto					main
Efficient Traffic Prediction Through Spatio-Temporal Distillation	AAAI		2501.10459	https://ojs.aaai.org/index.php/AAAI/article/view/32096		auto					main
Motif-Oriented Representation Learning with Topology Refinement for Drug-Drug Interaction Prediction	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32097		auto					main
Exploit Your Latents: Coarse-Grained Protein Backmapping with Latent Diffusion Models	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32098		auto					main
TC-Diffuser: Bi-Condition Multi-Modal Diffusion for Tropical Cyclone Forecasting	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32099		auto					main
Zero-Shot Learning for Materials Science Texts: Leveraging Duck Typing Principles	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32100		auto					main
Formal Synthesis of Barrier Certificates Using Fourier Kolmogorov-Arnold Network	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32101		auto					main
Drawing Informative Gradients from Sources: A One-stage Transfer Learning Framework for Cross-city Spatiotemporal Forecasting	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32102		auto					main
A Gaussian Filter-Based 3D Registration Method for Series Section Electron Microscopy	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32103		auto					main
E4: Energy-Efficient DNN Inference for Edge Video Analytics via Early Exiting and DVFS	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32104		auto					main
Multi-Perspective Consolidation Enhanced Cognitive Diagnosis via Conditional Diffusion Model	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32105		auto					main
From Words to Worth: Newborn Article Impact Prediction with LLM	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32106		auto					main
DeNC: Unleash Neural Codecs in Video Streaming with Diffusion Enhancement	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32107		auto					main
NumbOD: A Spatial-Frequency Fusion Attack Against Object Detectors	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32108		auto					main
Collaborative Evolution: Multi-Round Learning Between Large and Small Language Models for Emergent Fake News Detection	AAAI		2503.21127	https://ojs.aaai.org/index.php/AAAI/article/view/32109		auto					main
DUSTED: Dual-Attention Enhanced Spatial Transcriptomics Denoiser	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32110		auto					main
Multi-Modal Latent Variables for Cross-Individual Primary Visual Cortex Modeling and Analysis	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32111		auto					main
Text-Guided Fine-grained Counterfactual Inference for Short Video Fake News Detection	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32112		auto					main
Enhancing Identity-Deformation Disentanglement in StyleGAN for One-Shot Face Video Re-Enactment	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32113		auto					main
Dynamic Interactive Bimodal Hypergraph Networks for Emotion Recognition in Conversations	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32114		auto					main
Multi-View Incremental Learning with Structured Hebbian Plasticity for Enhanced Fusion Efficiency	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32115		auto					main
SocialSim: Towards Socialized Simulation of Emotional Support Conversation	AAAI		2506.16756	https://ojs.aaai.org/index.php/AAAI/article/view/32116		auto					main
Symbolic Functional Decomposition: A Reconfiguration Approach	AAAI		2601.08354	https://ojs.aaai.org/index.php/AAAI/article/view/32117		auto					main
EventZoom: A Progressive Approach to Event-Based Data Augmentation for Enhanced Neuromorphic Vision	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32118		auto					main
SS-GEN: A Social Story Generation Framework with Large Language Models	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32119		auto					main
MSAmba: Exploring Multimodal Sentiment Analysis with State Space Models	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32120		auto					main
CraftFactory: A Conditioned Control Policy Benchmark for Compositional Generalization	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32121		auto					main
Compose with Me: Collaborative Music Inpainter for Symbolic Music Infilling	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32122		auto					main
AFFAKT: A Hierarchical Optimal Transport Based Method for Affective Facial Knowledge Transfer in Video Deception Detection	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32123		auto					main
Deep Reinforcement Learning with Time-Scale Invariant Memory	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32124		auto					main
Open Models, Closed Minds? On Agents Capabilities in Mimicking Human Personalities through Open Large Language Models	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32125		auto					main
Spike2Former: Efficient Spiking Transformer for High-performance Image Segmentation	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32126		auto					main
DARR: A Dual-Branch Arithmetic Regression Reasoning Framework for Solving Machine Number Reasoning	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32127		auto					main
MI-CAPTCHA: Enhance the Security of CAPTCHA Using Mooney Images	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32128		auto					main
Asymmetric Cross-Modal Hashing Based on Formal Concept Analysis	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32129		auto					main
Towards Accurate Binary Spiking Neural Networks: Learning with Adaptive Gradient Modulation Mechanism	AAAI		2502.14344	https://ojs.aaai.org/index.php/AAAI/article/view/32130		auto					main
Semi-IIN: Semi-Supervised Intra-Inter Modal Interaction Learning Network for Multimodal Sentiment Analysis	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32131		auto					main
Towards More Discriminative Feature Learning in SNNs with Temporal-Self-Erasing Supervision	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32132		auto					main
EyEar: Learning Audio Synchronized Human Gaze Trajectory Based on Physics-Informed Dynamics	AAAI		2502.20858	https://ojs.aaai.org/index.php/AAAI/article/view/32133		auto					main
Multi-to-Single: Reducing Multimodal Dependency in Emotion Recognition Through Contrastive Learning	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32134		auto					main
Understanding Emotional Body Expressions via Large Language Models	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32135		auto					main
Multimodal Fine-Grained Apparent Personality Trait Recognition: Joint Modeling of Big Five and Questionnaire Item-level Scores	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32136		auto					main
SpikingYOLOX: Improved YOLOX Object Detection with Fast Fourier Convolution and Spiking Neural Networks	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32137		auto					main
MIDI-GPT: A Controllable Generative Model for Computer-Assisted Multitrack Music Composition	AAAI		2501.17011	https://ojs.aaai.org/index.php/AAAI/article/view/32138		auto					main
GRSN: Gated Recurrent Spiking Neurons for POMDPs and MARL	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32139		auto					main
Does GPT Really Get It? A Hierarchical Scale to Quantify Human and AI’s Understanding of Algorithms	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32140		auto					main
Advancing Spiking Neural Networks Towards Multiscale Spatiotemporal Interaction Learning	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32141		auto					main
MuMA-ToM: Multi-modal Multi-Agent Theory of Mind	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32142		auto					main
ToMATO: Verbalizing the Mental States of Role-Playing LLMs for Benchmarking Theory of Mind	AAAI		2501.08838	https://ojs.aaai.org/index.php/AAAI/article/view/32143		auto					main
Knowledge-Enhanced Hierarchical Heterogeneous Graph for Personality Identification with Limited Training Data	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32144		auto					main
Pose as a Modality: A Psychology-Inspired Network for Personality Recognition with a New Multimodal Dataset	AAAI		2503.12912	https://ojs.aaai.org/index.php/AAAI/article/view/32145		auto					main
A Multi-Focus-Driven Multi-Branch Network for Robust Multimodal Sentiment Analysis	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32146		auto					main
Alignment of CNN and Human Judgments of Geometric and Topological Concepts	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32147		auto					main
DDJND: Dual Domain Just Noticeable Difference in Multi-Source Content Images with Structural Discrepancy	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32148		auto					main
BIG-FUSION: Brain-Inspired Global-Local Context Fusion Framework for Multimodal Emotion Recognition in Conversations	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32149		auto					main
Adaptive Calibration: A Unified Conversion Framework of Spiking Neural Networks	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32150		auto					main
Undermining Mental Proof: How AI Can Make Cooperation Harder by Making Thinking Easier	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32151		auto					main
Enriching Multimodal Sentiment Analysis Through Textual Emotional Descriptions of Visual-Audio Content	AAAI			https://ojs.aaai.org/index.php/AAAI/article/view/32152		auto					main
